Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","072","Botswana","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","7153","A","Official figure"
"QV","Value of Agricultural Production","072","Botswana","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2011","2011","1000 SLC","70444","A","Official figure"
"QV","Value of Agricultural Production","072","Botswana","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2012","2012","1000 SLC","15354","A","Official figure"
"QV","Value of Agricultural Production","072","Botswana","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2013","2013","1000 SLC","12762","A","Official figure"
"QV","Value of Agricultural Production","072","Botswana","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2014","2014","1000 SLC","61668","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","1997","1997","1000 SLC","1466500","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","1998","1998","1000 SLC","2244380","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","1999","1999","1000 SLC","1819894","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","2000","2000","1000 SLC","1088533","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","2001","2001","1000 SLC","2451680","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","2002","2002","1000 SLC","1779853","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","2003","2003","1000 SLC","1718131","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","2004","2004","1000 SLC","1826563","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","2005","2005","1000 SLC","1610992","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01193","Fonio","2006","2006","1000 SLC","2010899","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1992","1992","1000 SLC","21253226","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1993","1993","1000 SLC","14048899","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1994","1994","1000 SLC","25961494","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1995","1995","1000 SLC","15747644","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1996","1996","1000 SLC","28116865","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1997","1997","1000 SLC","32982030","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1998","1998","1000 SLC","37775800","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1999","1999","1000 SLC","42205320","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2000","2000","1000 SLC","27527110","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","49715862","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","65961181","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","57899196","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","42935444","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2005","2005","1000 SLC","80943968","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2006","2006","1000 SLC","90426855","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2007","2007","1000 SLC","73018317","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2020","2020","1000 SLC","238092524","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2021","2021","1000 SLC","316950210","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2022","2022","1000 SLC","419984097","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01323","Oranges","2000","2000","1000 SLC","6092","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01323","Oranges","2001","2001","1000 SLC","6791","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01323","Oranges","2002","2002","1000 SLC","7607","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01323","Oranges","2003","2003","1000 SLC","8972","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01323","Oranges","2006","2006","1000 SLC","10197","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1991","1991","1000 SLC","1640000","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1992","1992","1000 SLC","1600000","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1993","1993","1000 SLC","754930","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1994","1994","1000 SLC","716117","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1995","1995","1000 SLC","471236","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1996","1996","1000 SLC","246000","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1997","1997","1000 SLC","310800","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1998","1998","1000 SLC","272400","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","1999","1999","1000 SLC","495000","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2000","2000","1000 SLC","759600","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2001","2001","1000 SLC","313875","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2002","2002","1000 SLC","221687","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2003","2003","1000 SLC","292629","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2005","2005","1000 SLC","592058","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","01510","Potatoes","2006","2006","1000 SLC","979283","E","Estimated value"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0113","Rice","1997","1997","1000 SLC","10275210","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0113","Rice","1998","1998","1000 SLC","11654368","A","Official figure"
"QV","Value of Agricultural Production","854","Burkina Faso","56","Gross Production Value (current thousand SLC)","0113","Rice","1999","1999","1000 SLC","10813903","A","Official figure"
